date,iso2,cumulative_cases,cumulative_negative_tests,cumulative_pending_tests,currently_hospitalized,currently_in_icu,cumulative_in_icu,currently_on_ventilator,cumulative_on_ventilator,cumulative_recovered,cumulative_deaths,cumulative_hospitalized,cumulative_test_results,deaths,hospitalized,negative_tests,cases,test_results,in_icu,on_ventilator,recovered
2020-03-27,US-NC,763.0,14373.0,151.0,77.0,,,,,,3.0,,15136,1.0,0.0,2099.0,127.0,2226.0,,,
2020-03-27,US-ND,65.0,2427.0,0.0,,,,,,15.0,0.0,13.0,2492,0.0,3.0,388.0,13.0,401.0,,,15.0
2020-03-27,US-NE,85.0,1761.0,33.0,,,,,,,0.0,,1846,0.0,0.0,177.0,12.0,189.0,,,
2020-03-27,US-NH,158.0,3395.0,592.0,,,,,,,1.0,25.0,3553,0.0,6.0,394.0,21.0,415.0,,,
2020-03-27,US-NJ,8825.0,16547.0,45.0,2000.0,,,,,,108.0,,25372,27.0,0.0,2886.0,1949.0,4835.0,,,
2020-03-27,US-NM,136.0,8377.0,0.0,,,,,,,1.0,,8513,0.0,0.0,696.0,24.0,720.0,,,
2020-03-27,US-NV,535.0,6161.0,164.0,,,,,,,10.0,,6696,0.0,0.0,1464.0,115.0,1579.0,,,
2020-03-27,US-NY,44635.0,101118.0,236.0,6481.0,1583.0,,,,2045.0,519.0,8526.0,145753,134.0,1682.0,16272.0,7377.0,23649.0,,,2045.0
2020-03-27,US-OH,1137.0,19012.0,361.0,,,107.0,,,,19.0,276.0,20149,4.0,53.0,2563.0,270.0,2833.0,16.0,,
2020-03-27,US-OK,322.0,1084.0,102.0,,,,,,,8.0,105.0,1406,1.0,19.0,126.0,74.0,200.0,,,
2020-03-27,US-OR,414.0,8510.0,433.0,91.0,,,31.0,,,12.0,102.0,8924,1.0,12.0,1557.0,87.0,1644.0,,,
2020-03-27,US-PA,2218.0,21016.0,183.0,,,,,,,22.0,241.0,23234,6.0,241.0,4575.0,531.0,5106.0,,,
2020-03-27,US-PR,79.0,519.0,334.0,,,,,,,3.0,,598,1.0,0.0,142.0,15.0,157.0,,,
2020-03-27,US-RI,203.0,2306.0,138.0,28.0,9.0,,6.0,,,,,2509,0.0,0.0,1044.0,38.0,1082.0,,,
2020-03-27,US-SC,456.0,2307.0,,,,,,,,9.0,109.0,2763,0.0,0.0,0.0,0.0,0.0,,,
2020-03-27,US-SD,58.0,2387.0,20.0,,,,,,21.0,1.0,,2445,0.0,0.0,414.0,12.0,426.0,,,5.0
2020-03-27,US-TN,1203.0,14888.0,,,,,,,,6.0,103.0,16091,3.0,27.0,936.0,246.0,1182.0,,,
2020-03-27,US-TX,1731.0,21935.0,,,,,,,,23.0,,23666,5.0,0.0,1907.0,335.0,2242.0,,,
2020-03-27,US-UT,480.0,8764.0,,,,,,,,2.0,,9244,1.0,0.0,1456.0,78.0,1534.0,,,
2020-03-27,US-VA,604.0,6733.0,9.0,,,,,,,14.0,83.0,7337,1.0,18.0,1004.0,144.0,1148.0,,,
2020-03-27,US-VI,19.0,55.0,2.0,,,,,,,,,74,0.0,0.0,0.0,2.0,2.0,,,
2020-03-27,US-VT,184.0,2077.0,,,,,,,,10.0,18.0,2261,1.0,18.0,227.0,26.0,253.0,,,
2020-03-27,US-WA,4228.0,43173.0,60.0,,,,,,,191.0,,47401,14.0,0.0,11461.0,501.0,11962.0,,,
2020-03-27,US-WI,842.0,13140.0,12.0,,,,,,,13.0,,13982,5.0,0.0,1557.0,135.0,1692.0,,,
2020-03-27,US-WV,76.0,1779.0,43.0,,,,,,,0.0,1.0,1855,0.0,0.0,748.0,25.0,773.0,,,
2020-03-27,US-WY,70.0,1211.0,0.0,,,,,,17.0,0.0,11.0,1281,0.0,11.0,159.0,17.0,176.0,,,5.0
2020-03-28,US-AK,85.0,2836.0,13.0,,,,,,,2.0,5.0,2921,1.0,2.0,517.0,16.0,533.0,,,
2020-03-28,US-AL,696.0,4184.0,40.0,,,,,,,3.0,,4880,0.0,0.0,0.0,109.0,109.0,,,
2020-03-28,US-AR,404.0,2938.0,119.0,48.0,,,17.0,,24.0,5.0,,3342,2.0,0.0,1393.0,23.0,1416.0,,,5.0
2020-03-28,US-AS,0.0,,0.0,,,,,,,0.0,,0,0.0,0.0,0.0,0.0,0.0,,,
2020-03-28,US-AZ,873.0,7455.0,21.0,,,,,,,15.0,,8328,2.0,0.0,0.0,137.0,137.0,,,
2020-03-28,US-CA,4643.0,20549.0,64400.0,1034.0,410.0,,,,,101.0,,25192,23.0,0.0,3169.0,764.0,3933.0,,,
2020-03-28,US-CO,1734.0,9942.0,1.0,,,,,,,31.0,239.0,11676,7.0,55.0,1250.0,304.0,1554.0,,,
2020-03-28,US-CT,1291.0,7109.0,8.0,173.0,,,,,,27.0,,8400,0.0,0.0,0.0,0.0,0.0,,,
2020-03-28,US-DC,304.0,2211.0,1.0,,,,,,51.0,4.0,,2515,1.0,0.0,314.0,37.0,351.0,,,2.0
2020-03-28,US-DE,214.0,36.0,32.0,31.0,,,,,9.0,3.0,,250,1.0,0.0,0.0,51.0,51.0,,,0.0
2020-03-28,US-FL,3763.0,35366.0,1517.0,,,,,,,54.0,526.0,39129,20.0,70.0,7180.0,998.0,8178.0,,,
2020-03-28,US-GA,2366.0,8685.0,,,,,,,,69.0,617.0,11051,5.0,51.0,821.0,365.0,1186.0,,,
2020-03-28,US-GU,55.0,299.0,,15.0,,,,,7.0,1.0,,354,0.0,0.0,0.0,4.0,4.0,,,7.0
2020-03-28,US-HI,120.0,4357.0,,,,,,,,,8.0,4477,0.0,1.0,0.0,14.0,14.0,,,
2020-03-28,US-IA,298.0,4375.0,29.0,46.0,,,,,15.0,3.0,61.0,4673,0.0,11.0,635.0,63.0,698.0,,,-3.0
2020-03-28,US-ID,230.0,3342.0,,,,,,,,4.0,25.0,3572,1.0,25.0,674.0,41.0,715.0,,,
2020-03-28,US-IL,3491.0,22000.0,195.0,,,,,,,47.0,,25491,13.0,0.0,3484.0,465.0,3949.0,,,
2020-03-28,US-IN,1232.0,7175.0,,,,,,,,31.0,1.0,8407,7.0,0.0,1220.0,251.0,1471.0,,,
2020-03-28,US-KS,261.0,3671.0,21.0,,,,,,,5.0,27.0,3932,1.0,0.0,442.0,59.0,501.0,,,
2020-03-28,US-KY,302.0,4821.0,3.0,,,,,,,8.0,,5123,2.0,0.0,1053.0,54.0,1107.0,,,
2020-03-28,US-LA,3315.0,21846.0,,927.0,,,336.0,,,137.0,,25161,18.0,0.0,3233.0,569.0,3802.0,,,
2020-03-28,US-MA,4257.0,30792.0,,,,,,,,44.0,350.0,35049,9.0,131.0,4661.0,1017.0,5678.0,,,
2020-03-28,US-MD,992.0,11516.0,12.0,,,,,,25.0,5.0,226.0,12508,0.0,53.0,11422.0,218.0,11640.0,,,0.0
2020-03-28,US-ME,211.0,3394.0,17.0,,,,,,36.0,1.0,,3605,0.0,0.0,0.0,43.0,43.0,,,12.0
2020-03-28,US-MI,9287.0,14183.0,30.0,,,,,,,92.0,,23470,0.0,0.0,1544.0,628.0,2172.0,,,
2020-03-28,US-MN,441.0,15688.0,,30.0,,17.0,,,220.0,5.0,57.0,16129,1.0,6.0,2083.0,43.0,2126.0,0.0,,40.0
2020-03-28,US-MO,838.0,10082.0,,,,,,,,10.0,,10920,2.0,0.0,9713.0,169.0,9882.0,,,
2020-03-28,US-MP,2.0,,,,,,,,,0.0,,2,0.0,0.0,0.0,2.0,2.0,,,
2020-03-28,US-MS,663.0,2560.0,,,,,,,,13.0,219.0,3223,5.0,34.0,0.0,84.0,84.0,,,
2020-03-28,US-MT,129.0,3256.0,57.0,,,,,,,1.0,7.0,3385,1.0,0.0,666.0,21.0,687.0,,,
2020-03-28,US-NC,935.0,16592.0,151.0,87.0,,,,,,4.0,,17527,1.0,0.0,2219.0,172.0,2391.0,,,
2020-03-28,US-ND,83.0,2809.0,0.0,,,,,,16.0,1.0,16.0,2892,1.0,3.0,382.0,18.0,400.0,,,1.0
2020-03-28,US-NE,96.0,1904.0,33.0,,,,,,,2.0,,2000,2.0,0.0,143.0,11.0,154.0,,,
2020-03-28,US-NH,187.0,3656.0,296.0,,,,,,,2.0,30.0,3843,1.0,5.0,261.0,29.0,290.0,,,
2020-03-28,US-NJ,11124.0,19386.0,45.0,2000.0,,,,,,140.0,,30510,32.0,0.0,2839.0,2299.0,5138.0,,,
2020-03-28,US-NM,191.0,9196.0,0.0,17.0,,,,,,1.0,,9387,0.0,0.0,819.0,55.0,874.0,,,
2020-03-28,US-NV,621.0,7901.0,164.0,,,,,,,10.0,,8522,0.0,0.0,1740.0,86.0,1826.0,,,
2020-03-28,US-NY,52318.0,103616.0,236.0,7328.0,1755.0,,,,2726.0,728.0,10054.0,155934,209.0,1528.0,2498.0,7683.0,10181.0,,,681.0
2020-03-28,US-OH,1406.0,19012.0,361.0,,,123.0,,,,25.0,344.0,20418,6.0,68.0,0.0,269.0,269.0,16.0,,
2020-03-28,US-OK,377.0,1180.0,102.0,,,,,,,15.0,126.0,1557,7.0,21.0,96.0,55.0,151.0,,,
2020-03-28,US-OR,479.0,9693.0,433.0,107.0,,,31.0,,,13.0,117.0,10172,1.0,15.0,1183.0,65.0,1248.0,,,
2020-03-28,US-PA,2751.0,25254.0,183.0,,,,,,,34.0,316.0,28005,12.0,75.0,4238.0,533.0,4771.0,,,
2020-03-28,US-PR,100.0,739.0,792.0,,,,,,,3.0,,839,0.0,0.0,220.0,21.0,241.0,,,
2020-03-28,US-RI,239.0,2541.0,138.0,29.0,9.0,,6.0,,,,,2780,0.0,0.0,235.0,36.0,271.0,,,
2020-03-28,US-SC,539.0,2408.0,,,,,,,,13.0,129.0,2947,4.0,20.0,101.0,83.0,184.0,,,
2020-03-28,US-SD,68.0,2592.0,0.0,,,,,,26.0,1.0,,2660,0.0,0.0,205.0,10.0,215.0,,,5.0
2020-03-28,US-TN,1373.0,16965.0,,,,,,,,6.0,118.0,18338,0.0,15.0,2077.0,170.0,2247.0,,,
2020-03-28,US-TX,2052.0,23208.0,,,,,,,,27.0,,25260,4.0,0.0,1273.0,321.0,1594.0,,,
2020-03-28,US-UT,602.0,10710.0,,,,,,,,2.0,,11312,0.0,0.0,1946.0,122.0,2068.0,,,
2020-03-28,US-VA,739.0,8427.0,9.0,,,,,,,17.0,99.0,9166,3.0,16.0,1694.0,135.0,1829.0,,,
2020-03-28,US-VI,22.0,106.0,55.0,,,,,,,,,128,0.0,0.0,51.0,3.0,54.0,,,
2020-03-28,US-VT,211.0,2163.0,,,,,,,,12.0,18.0,2374,2.0,0.0,86.0,27.0,113.0,,,
2020-03-28,US-WA,4720.0,49015.0,60.0,,,,,,,211.0,,53735,20.0,0.0,5842.0,492.0,6334.0,,,
2020-03-28,US-WI,989.0,15232.0,12.0,,,,,,,13.0,,16221,0.0,0.0,2092.0,147.0,2239.0,,,
2020-03-28,US-WV,96.0,2331.0,6.0,,,,,,,0.0,1.0,2427,0.0,0.0,552.0,20.0,572.0,,,
2020-03-28,US-WY,82.0,1475.0,0.0,,,,,,18.0,0.0,14.0,1557,0.0,3.0,264.0,12.0,276.0,,,1.0
2020-03-29,US-AK,102.0,3232.0,13.0,,,,,,,2.0,6.0,3334,0.0,1.0,396.0,17.0,413.0,,,
2020-03-29,US-AL,806.0,4184.0,40.0,,,,,,,4.0,,4990,1.0,0.0,0.0,110.0,110.0,,,
2020-03-29,US-AR,426.0,3027.0,119.0,43.0,,,16.0,,28.0,6.0,,3453,1.0,0.0,89.0,22.0,111.0,,,4.0
2020-03-29,US-AS,0.0,,0.0,,,,,,,0.0,,0,0.0,0.0,0.0,0.0,0.0,,,
2020-03-29,US-AZ,919.0,12953.0,21.0,,,,,,,17.0,,13872,2.0,0.0,5498.0,46.0,5544.0,,,
2020-03-29,US-CA,5708.0,20549.0,64400.0,1034.0,410.0,,,,,123.0,,26257,22.0,0.0,0.0,1065.0,1065.0,,,
2020-03-29,US-CO,2061.0,11215.0,1.0,,,,,,,44.0,274.0,13276,13.0,35.0,1273.0,327.0,1600.0,,,
2020-03-29,US-CT,1993.0,9907.0,8.0,404.0,,,,,,34.0,,11900,7.0,0.0,2798.0,702.0,3500.0,,,
2020-03-29,US-DC,342.0,2469.0,1.0,,,,,,66.0,5.0,,2811,1.0,0.0,258.0,38.0,296.0,,,15.0
2020-03-29,US-DE,232.0,36.0,32.0,33.0,,,,,9.0,6.0,,268,3.0,0.0,0.0,18.0,18.0,,,0.0
2020-03-29,US-FL,4246.0,39070.0,1517.0,,,,,,,56.0,594.0,43316,2.0,68.0,3704.0,483.0,4187.0,,,
2020-03-29,US-GA,2651.0,9913.0,,,,,,,,80.0,666.0,12564,11.0,49.0,1228.0,285.0,1513.0,,,
2020-03-29,US-GU,56.0,334.0,,15.0,,,,,7.0,1.0,,390,0.0,0.0,35.0,1.0,36.0,,,0.0
2020-03-29,US-HI,151.0,6849.0,,,,,,,,,12.0,7000,0.0,4.0,2492.0,31.0,2523.0,,,
2020-03-29,US-IA,336.0,5013.0,29.0,51.0,,,,,17.0,4.0,68.0,5349,1.0,7.0,638.0,38.0,676.0,,,2.0
2020-03-29,US-ID,261.0,4021.0,,,,,,,,5.0,36.0,4282,1.0,11.0,679.0,31.0,710.0,,,
2020-03-29,US-IL,4596.0,23166.0,195.0,,,,,,,65.0,,27762,18.0,0.0,1166.0,1105.0,2271.0,,,
2020-03-29,US-IN,1514.0,8316.0,,,,,,,,32.0,1.0,9830,1.0,0.0,1141.0,282.0,1423.0,,,
2020-03-29,US-KS,319.0,4194.0,21.0,,,,,,,6.0,55.0,4513,1.0,28.0,523.0,58.0,581.0,,,
2020-03-29,US-KY,394.0,5147.0,3.0,,,,,,,9.0,,5541,1.0,0.0,326.0,92.0,418.0,,,
2020-03-29,US-LA,3540.0,24331.0,,1127.0,,,380.0,,,151.0,,27871,14.0,0.0,2485.0,225.0,2710.0,,,
2020-03-29,US-MA,4955.0,34111.0,,,,,,,,48.0,399.0,39066,4.0,49.0,3319.0,698.0,4017.0,,,
2020-03-29,US-MD,1239.0,12354.0,12.0,,,,,,25.0,10.0,277.0,13593,5.0,51.0,838.0,247.0,1085.0,,,0.0
2020-03-29,US-ME,253.0,3394.0,17.0,,,,,,41.0,3.0,,3647,2.0,0.0,0.0,42.0,42.0,,,5.0
2020-03-29,US-MI,10010.0,15676.0,30.0,,,,,,,132.0,,25686,40.0,0.0,1493.0,723.0,2216.0,,,
2020-03-29,US-MN,503.0,17154.0,,39.0,,17.0,,,252.0,9.0,75.0,17657,4.0,18.0,1466.0,62.0,1528.0,0.0,,32.0
2020-03-29,US-MO,838.0,11547.0,,,,,,,,10.0,,12385,0.0,0.0,1465.0,0.0,1465.0,,,
2020-03-29,US-MP,2.0,,,,,,,,,0.0,,2,0.0,0.0,0.0,0.0,0.0,,,
2020-03-29,US-MS,758.0,2560.0,,,,,,,,14.0,235.0,3318,1.0,16.0,0.0,95.0,95.0,,,
2020-03-29,US-MT,154.0,4143.0,57.0,,,,,,,1.0,8.0,4297,0.0,1.0,887.0,25.0,912.0,,,
2020-03-29,US-NC,1040.0,17905.0,151.0,91.0,,,,,,4.0,,18945,0.0,0.0,1313.0,105.0,1418.0,,,
2020-03-29,US-ND,98.0,3355.0,0.0,,,,,,18.0,1.0,17.0,3453,0.0,1.0,546.0,15.0,561.0,,,2.0
2020-03-29,US-NE,108.0,1968.0,4.0,,,,,,,2.0,,2076,0.0,0.0,64.0,12.0,76.0,,,
2020-03-29,US-NH,214.0,4524.0,285.0,,,,,,,2.0,33.0,4738,0.0,3.0,868.0,27.0,895.0,,,
2020-03-29,US-NJ,13386.0,22216.0,45.0,2000.0,,,,,,161.0,,35602,21.0,0.0,2830.0,2262.0,5092.0,,,
2020-03-29,US-NM,237.0,10769.0,0.0,19.0,,,,,2.0,2.0,,11006,1.0,0.0,1573.0,46.0,1619.0,,,2.0
2020-03-29,US-NV,738.0,8412.0,164.0,,,,,,,14.0,,9150,4.0,0.0,511.0,117.0,628.0,,,
2020-03-29,US-NY,59513.0,112847.0,236.0,8503.0,2037.0,,,,3572.0,965.0,12075.0,172360,237.0,2021.0,9231.0,7195.0,16426.0,,,846.0
2020-03-29,US-OH,1653.0,19012.0,361.0,,,139.0,,,,29.0,403.0,20665,4.0,59.0,0.0,247.0,247.0,16.0,,
2020-03-29,US-OK,429.0,1205.0,102.0,,,,,,,16.0,140.0,1634,1.0,14.0,25.0,52.0,77.0,,,
2020-03-29,US-OR,548.0,10878.0,433.0,107.0,,,37.0,,,13.0,129.0,11426,0.0,12.0,1185.0,69.0,1254.0,,,
2020-03-29,US-PA,3394.0,30061.0,183.0,,,,,,,38.0,353.0,33455,4.0,37.0,4807.0,643.0,5450.0,,,
2020-03-29,US-PR,127.0,841.0,817.0,,,,,,,5.0,,968,2.0,0.0,102.0,27.0,129.0,,,
2020-03-29,US-RI,294.0,2840.0,138.0,35.0,9.0,,6.0,,,3.0,,3134,3.0,0.0,299.0,55.0,354.0,,,
2020-03-29,US-SC,774.0,3015.0,,,,,,,,16.0,129.0,3789,3.0,0.0,607.0,235.0,842.0,,,
2020-03-29,US-SD,90.0,3127.0,1.0,,,,,,29.0,1.0,,3217,0.0,0.0,535.0,22.0,557.0,,,3.0
2020-03-29,US-TN,1537.0,19037.0,,,,,,,,7.0,133.0,20574,1.0,15.0,2072.0,164.0,2236.0,,,
2020-03-29,US-TX,2552.0,23208.0,,,,,,,,34.0,,25760,7.0,0.0,0.0,500.0,500.0,,,
2020-03-29,US-UT,719.0,13274.0,,,,,,,,2.0,,13993,0.0,0.0,2564.0,117.0,2681.0,,,
2020-03-29,US-VA,890.0,9719.0,9.0,,,,,,,22.0,112.0,10609,5.0,13.0,1292.0,151.0,1443.0,,,
2020-03-29,US-VI,23.0,123.0,37.0,,,,,,,,,146,0.0,0.0,17.0,1.0,18.0,,,
2020-03-29,US-VT,235.0,3466.0,,,,,,,,12.0,18.0,3701,0.0,0.0,1303.0,24.0,1327.0,,,
2020-03-29,US-WA,5116.0,54896.0,60.0,,,,,,,228.0,,60012,17.0,0.0,5881.0,396.0,6277.0,,,
2020-03-29,US-WI,1112.0,16550.0,12.0,,,,,,,13.0,,17662,0.0,0.0,1318.0,123.0,1441.0,,,
2020-03-29,US-WV,113.0,2705.0,0.0,,,,,,,0.0,1.0,2818,0.0,0.0,374.0,17.0,391.0,,,
2020-03-29,US-WY,86.0,1554.0,0.0,,,,,,20.0,0.0,15.0,1640,0.0,1.0,79.0,4.0,83.0,,,2.0
2020-03-30,US-AK,114.0,3540.0,13.0,,,,,,,3.0,7.0,3654,1.0,1.0,308.0,12.0,320.0,,,
2020-03-30,US-AL,859.0,5694.0,40.0,,,,,,,6.0,,6553,2.0,0.0,1510.0,53.0,1563.0,,,
2020-03-30,US-AR,473.0,5262.0,119.0,62.0,,,21.0,,29.0,7.0,,5735,1.0,0.0,2235.0,47.0,2282.0,,,1.0
2020-03-30,US-AS,0.0,,0.0,,,,,,,0.0,,0,0.0,0.0,0.0,0.0,0.0,,,
2020-03-30,US-AZ,1157.0,15602.0,21.0,,,,,,,20.0,,16759,3.0,0.0,2649.0,238.0,2887.0,,,
2020-03-30,US-CA,6447.0,20549.0,64400.0,1432.0,597.0,,,,,133.0,,26996,10.0,0.0,0.0,739.0,739.0,,,
2020-03-30,US-CO,2627.0,12737.0,1.0,,,,,,,51.0,414.0,15364,7.0,140.0,1522.0,566.0,2088.0,,,
2020-03-30,US-CT,2571.0,12029.0,8.0,517.0,,,,,,36.0,,14600,2.0,0.0,2122.0,578.0,2700.0,,,
2020-03-30,US-DC,401.0,2682.0,2.0,,,,,,106.0,9.0,,3083,4.0,0.0,213.0,59.0,272.0,,,40.0
2020-03-30,US-DE,264.0,2216.0,32.0,45.0,,,,,9.0,6.0,,2480,0.0,0.0,2180.0,32.0,2212.0,,,0.0
2020-03-30,US-FL,5473.0,48225.0,1517.0,,,,,,,63.0,652.0,53698,7.0,58.0,9155.0,1227.0,10382.0,,,
2020-03-30,US-GA,2809.0,9915.0,,,,,,,,87.0,707.0,12724,7.0,41.0,2.0,158.0,160.0,,,
2020-03-30,US-GU,58.0,352.0,,19.0,2.0,,,,7.0,1.0,,410,0.0,0.0,18.0,2.0,20.0,,,0.0
2020-03-30,US-HI,175.0,7825.0,,,,,,,,,12.0,8000,0.0,0.0,976.0,24.0,1000.0,,,
2020-03-30,US-IA,424.0,6162.0,29.0,51.0,,,,,23.0,6.0,74.0,6586,2.0,6.0,1149.0,88.0,1237.0,,,6.0
2020-03-30,US-ID,310.0,4396.0,,,,,,,,6.0,39.0,4706,1.0,3.0,375.0,49.0,424.0,,,
2020-03-30,US-IL,5057.0,25389.0,195.0,,,,,,,73.0,,30446,8.0,0.0,2223.0,461.0,2684.0,,,
2020-03-30,US-IN,1786.0,9872.0,,,,,,,,35.0,1.0,11658,3.0,0.0,1556.0,272.0,1828.0,,,
2020-03-30,US-KS,368.0,4554.0,21.0,,,,,,,8.0,66.0,4922,2.0,11.0,360.0,49.0,409.0,,,
2020-03-30,US-KY,439.0,5579.0,3.0,,,,,,,9.0,,6018,0.0,0.0,432.0,45.0,477.0,,,
2020-03-30,US-LA,4025.0,30008.0,,1185.0,,,385.0,,,185.0,,34033,34.0,0.0,5677.0,485.0,6162.0,,,
2020-03-30,US-MA,5752.0,37041.0,,,,,,,,56.0,453.0,42793,8.0,54.0,2930.0,797.0,3727.0,,,
2020-03-30,US-MD,1413.0,13316.0,12.0,,,,,,25.0,15.0,353.0,14729,5.0,76.0,962.0,174.0,1136.0,,,0.0
2020-03-30,US-ME,275.0,3394.0,17.0,,,,,,41.0,3.0,49.0,3669,0.0,49.0,0.0,22.0,22.0,,,0.0
2020-03-30,US-MI,10901.0,21183.0,30.0,,,,,,,184.0,,32084,52.0,0.0,5507.0,891.0,6398.0,,,
2020-03-30,US-MN,576.0,18246.0,,56.0,24.0,24.0,,,252.0,10.0,92.0,18822,1.0,17.0,1092.0,73.0,1165.0,7.0,,0.0
2020-03-30,US-MO,1031.0,13204.0,,,,,,,,13.0,,14235,3.0,0.0,1657.0,193.0,1850.0,,,
2020-03-30,US-MP,2.0,,,,,,,,,0.0,,2,0.0,0.0,0.0,0.0,0.0,,,
2020-03-30,US-MS,847.0,2989.0,,,,,,,,16.0,195.0,3836,2.0,-40.0,429.0,89.0,518.0,,,
2020-03-30,US-MT,171.0,4143.0,57.0,,,,,,,4.0,10.0,4314,3.0,2.0,0.0,17.0,17.0,,,
2020-03-30,US-NC,1307.0,19557.0,151.0,137.0,,,,,,6.0,,20864,2.0,0.0,1652.0,267.0,1919.0,,,
2020-03-30,US-ND,109.0,3728.0,0.0,,,,,,19.0,2.0,19.0,3837,1.0,2.0,373.0,11.0,384.0,,,1.0
2020-03-30,US-NE,145.0,2584.0,5.0,,,,,,,2.0,,2729,0.0,0.0,616.0,37.0,653.0,,,
2020-03-30,US-NH,314.0,5386.0,144.0,,,,,,,3.0,45.0,5700,1.0,12.0,862.0,100.0,962.0,,,
2020-03-30,US-NJ,16636.0,25224.0,45.0,2000.0,,,,,,198.0,,41860,37.0,0.0,3008.0,3250.0,6258.0,,,
2020-03-30,US-NM,237.0,10942.0,0.0,22.0,,,,,26.0,2.0,,11179,0.0,0.0,173.0,0.0,173.0,,,24.0
2020-03-30,US-NV,1008.0,10207.0,164.0,,,,,,,15.0,,11215,1.0,0.0,1795.0,270.0,2065.0,,,
2020-03-30,US-NY,66497.0,119971.0,236.0,9517.0,2352.0,,,,4204.0,1218.0,13721.0,186468,253.0,1646.0,7124.0,6984.0,14108.0,,,632.0
2020-03-30,US-OH,1933.0,25342.0,361.0,,,163.0,,,,39.0,475.0,27275,10.0,72.0,6330.0,280.0,6610.0,24.0,,
2020-03-30,US-OK,481.0,1207.0,102.0,,103.0,,,,,17.0,153.0,1688,1.0,13.0,2.0,52.0,54.0,,,
2020-03-30,US-OR,606.0,12277.0,433.0,132.0,,,39.0,,,16.0,140.0,12883,3.0,11.0,1399.0,58.0,1457.0,,,
2020-03-30,US-PA,4087.0,33777.0,183.0,,,,,,,49.0,386.0,37864,11.0,33.0,3716.0,693.0,4409.0,,,
2020-03-30,US-PR,174.0,931.0,794.0,,,,,,,6.0,,1105,1.0,0.0,90.0,47.0,137.0,,,
2020-03-30,US-RI,402.0,3187.0,138.0,41.0,9.0,,6.0,,,4.0,,3589,1.0,0.0,347.0,108.0,455.0,,,
2020-03-30,US-SC,925.0,4160.0,,,,,,,,18.0,129.0,5085,2.0,0.0,1145.0,151.0,1296.0,,,
2020-03-30,US-SD,101.0,3478.0,0.0,,,,,,34.0,1.0,,3579,0.0,0.0,351.0,11.0,362.0,,,5.0
2020-03-30,US-TN,1834.0,21470.0,,,,,,,,13.0,148.0,23304,6.0,15.0,2433.0,297.0,2730.0,,,
2020-03-30,US-TX,2877.0,33003.0,,,,,,,38.0,34.0,,35880,0.0,0.0,9795.0,325.0,10120.0,,,38.0
2020-03-30,US-UT,806.0,15197.0,,,,,,,,4.0,,16003,2.0,0.0,1923.0,87.0,2010.0,,,
2020-03-30,US-VA,1020.0,11018.0,9.0,,,,,,,25.0,136.0,12038,3.0,24.0,1299.0,130.0,1429.0,,,
2020-03-30,US-VI,30.0,126.0,24.0,,,,,,,,,156,0.0,0.0,3.0,7.0,10.0,,,
2020-03-30,US-VT,256.0,3674.0,,,,,,,,12.0,18.0,3930,0.0,0.0,208.0,21.0,229.0,,,
2020-03-30,US-WA,5566.0,60566.0,60.0,,,,,,,239.0,,66132,11.0,0.0,5670.0,450.0,6120.0,,,
2020-03-30,US-WI,1221.0,15856.0,12.0,,,,,,,14.0,,17077,1.0,0.0,-694.0,109.0,-585.0,,,
2020-03-30,US-WV,126.0,2984.0,0.0,,,,,,,1.0,1.0,3110,1.0,0.0,279.0,13.0,292.0,,,
2020-03-30,US-WY,94.0,1840.0,0.0,,,,,,24.0,0.0,17.0,1934,0.0,2.0,286.0,8.0,294.0,,,4.0
2020-03-31,US-AK,119.0,3594.0,13.0,,,,,,,3.0,7.0,3713,0.0,0.0,54.0,5.0,59.0,,,
2020-03-31,US-AL,981.0,6298.0,40.0,,,,,,,13.0,,7279,7.0,0.0,604.0,122.0,726.0,,,
2020-03-31,US-AR,523.0,5959.0,119.0,64.0,,,23.0,,35.0,8.0,,6482,1.0,0.0,697.0,50.0,747.0,,,6.0
2020-03-31,US-AS,0.0,3.0,2.0,,,,,,,0.0,,3,0.0,0.0,3.0,0.0,3.0,,,
2020-03-31,US-AZ,1289.0,18082.0,21.0,,,,,,,24.0,,19371,4.0,0.0,2480.0,132.0,2612.0,,,
2020-03-31,US-CA,7482.0,21772.0,57400.0,1617.0,657.0,,,,,153.0,,29254,20.0,0.0,1223.0,1035.0,2258.0,,,
2020-03-31,US-CO,2627.0,12737.0,1.0,,,,,,,51.0,414.0,15364,0.0,0.0,0.0,0.0,0.0,,,
2020-03-31,US-CT,3128.0,13029.0,8.0,608.0,,,,,,69.0,,16157,33.0,0.0,1000.0,557.0,1557.0,,,
2020-03-31,US-DC,495.0,3262.0,2.0,,,,,,121.0,9.0,,3757,0.0,0.0,580.0,94.0,674.0,,,15.0
2020-03-31,US-DE,319.0,3696.0,32.0,57.0,,,,,22.0,10.0,,4015,4.0,0.0,1480.0,55.0,1535.0,,,13.0
2020-03-31,US-FL,6338.0,54285.0,1163.0,,,,,,,77.0,823.0,60623,14.0,171.0,6060.0,865.0,6925.0,,,
2020-03-31,US-GA,3929.0,12252.0,,,,,,,,111.0,833.0,16181,24.0,126.0,2337.0,1120.0,3457.0,,,
2020-03-31,US-GU,69.0,371.0,,19.0,2.0,,,,7.0,2.0,,440,1.0,0.0,19.0,11.0,30.0,,,0.0
