iso2,admin_level,name,osm_id,population,timezone,lat,long,wikidata_id,wikipedia_id,iso1
LV-090,6,Sējas novads,1781271,2128.0,Europe/Riga,57.21,24.55,Q2299447,lv:Sējas novads,LV
LV-091,6,Siguldas novads,1781274,17761.0,Europe/Riga,57.09,24.89,Q2299251,lv:Siguldas novads,LV
LV-092,6,Skrīveru novads,1811634,3339.0,Europe/Riga,56.67,25.1,Q2286864,lv:Skrīveru novads,LV
LV-093,6,Skrundas novads,1781262,4661.0,Europe/Riga,56.66,21.99,Q2299239,lv:Skrundas novads,LV
LV-094,6,Smiltenes novads,1806957,12015.0,Europe/Riga,57.41,26.01,Q1959984,lv:Smiltenes novads,LV
LV-095,6,Stopiņu novads,1764603,10845.0,Europe/Riga,56.93,24.32,Q2299214,lv:Stopiņu novads,LV
LV-096,6,Strenču novads,1797391,2915.0,Europe/Riga,57.63,25.78,Q2299223,lv:Strenču novads,LV
LV-097,6,Talsu novads,1781263,27730.0,Europe/Riga,57.26,22.61,Q2302964,lv:Talsu novads,LV
LV-098,6,Tērvetes novads,1764656,3339.0,Europe/Riga,56.44,23.31,Q2269685,lv:Tērvetes novads,LV
LV-099,6,Tukuma novads,1781264,27848.0,Europe/Riga,56.94,23.12,Q369007,lv:Tukuma novads,LV
LV-100,6,Vaiņodes novads,1781265,2285.0,Europe/Riga,56.45,21.83,Q511151,lv:Vaiņodes novads,LV
LV-101,6,Valkas novads,1797392,7692.0,Europe/Riga,57.72,25.95,Q1945263,lv:Valkas novads,LV
LV-102,6,Varakļānu novads,1806951,3056.0,Europe/Riga,56.63,26.61,Q432596,lv:Varakļānu novads,LV
LV-103,6,Vārkavas novads,1806954,1824.0,Europe/Riga,56.23,26.5,Q1023757,lv:Vārkavas novads,LV
LV-104,6,Vecpiebalgas novads,1806952,3543.0,Europe/Riga,57.1,25.7,Q1920815,lv:Vecpiebalgas novads,LV
LV-105,6,Vecumnieku novads,1811635,7807.0,Europe/Riga,56.52,24.64,Q2299436,lv:Vecumnieku novads,LV
LV-106,6,Ventspils novads,2019173,10925.0,Europe/Riga,57.32,21.86,Q1345325,lv:Ventspils novads,LV
LV-107,6,Viesītes novads,1811636,3567.0,Europe/Riga,56.3,25.52,Q2093996,lv:Viesītes novads,LV
LV-108,6,Viļakas novads,1797393,4596.0,Europe/Riga,57.18,27.65,Q1869075,lv:Viļakas novads,LV
LV-109,6,Viļānu novads,1806953,5522.0,Europe/Riga,56.56,26.9,Q2018681,lv:Viļānu novads,LV
LV-110,6,Zilupes novads,1806955,2647.0,Europe/Riga,56.3,28.09,Q3274762,lv:Zilupes novads,LV
LV-DGV,6,Daugavpils,1788369,82604.0,Europe/Riga,55.89,26.54,Q80021,lv:Daugavpils,LV
LV-JEL,6,Jelgava,1781249,55972.0,Europe/Riga,56.65,23.72,Q179830,lv:Jelgava,LV
LV-JKB,6,Jēkabpils,1806938,22076.0,Europe/Riga,56.5,25.87,Q191120,lv:Jēkabpils,LV
LV-JUR,6,Jūrmala,1783911,49325.0,Europe/Riga,56.96,23.69,Q178382,lv:Jūrmala,LV
LV-LPX,6,Liepaja,1810419,68945.0,Europe/Riga,56.54,21.04,Q167668,en:Liepāja,LV
LV-REZ,6,Rezekne,1865678,27820.0,Europe/Riga,56.51,27.34,Q180379,lv:Rēzekne,LV
LV-RIX,6,Riga,1554509,632614.0,Europe/Riga,56.98,24.12,Q1773,,LV
LV-VEN,6,Ventspils,93906,34377.0,Europe/Riga,57.41,21.6,Q104036,lv:Ventspils,LV
LV-VMR,6,Valmiera,1277822,23125.0,Europe/Riga,57.53,25.42,Q108037,lv:Valmiera,LV
LY-BA,4,Benghazi,2060170,,Africa/Tripoli,31.65,20.57,Q33507,ar:شعبية_بنغازي,LY
LY-BU,4,Butnan,2060171,,Africa/Tripoli,30.1,23.99,Q25931,ar:شعبية البطنان,LY
LY-DR,4,Derna,2060172,,Africa/Tripoli,31.9,22.54,Q26124,en:Derna District,LY
LY-GT,4,Ghat,2060173,,Africa/Tripoli,26.06,10.57,Q48236,ar:شعبية غات,LY
LY-JA,4,Jabal al Akhdar,2060174,,Africa/Tripoli,32.13,21.75,Q32841,en:Jabal al Akhdar,LY
LY-JG,4,Jabal al Gharbi,2060175,,Africa/Tripoli,30.45,13.02,Q25632,en:Jabal al Gharbi District,LY
LY-JI,4,Jafara,2060176,,Africa/Tripoli,32.56,13.08,Q329060,en:Jafara,LY
LY-JU,4,Jufra,2060177,,Africa/Tripoli,27.93,17.08,Q48247,en:Jufra District,LY
LY-KF,4,Kufra,2060178,50104.0,Africa/Tripoli,23.79,22.27,Q48200,ar:بلدية الكفرة,LY
LY-MB,4,Murqub,3795005,,Africa/Tripoli,32.51,13.88,Q209778,en:Murqub District,LY
LY-MI,4,Misrata,2060180,,Africa/Tripoli,31.6,14.39,Q32845,en:Misrata District,LY
LY-MJ,4,Marj,2060179,,Africa/Tripoli,31.98,21.22,Q26023,en:Marj District,LY
LY-MQ,4,Murzuq,2060181,,Africa/Tripoli,24.64,15.67,Q48239,en:Murzuq District,LY
LY-NL,4,Nalut,2060182,,Africa/Tripoli,30.36,10.92,Q27659,ar:شعبية نالوت,LY
LY-NQ,4,Nuqat al Khams,2060183,,Africa/Tripoli,32.68,11.9,Q26161,en:Nuqat al Khams,LY
LY-SB,4,Sabha,2060184,,Africa/Tripoli,27.09,15.03,Q26132,en:Sabha District,LY
LY-SR,4,Sirte,2060185,,Africa/Tripoli,30.19,16.75,Q26417,en:Sirte District,LY
LY-TB,4,Tripoli,2060186,,Africa/Tripoli,32.79,13.34,Q32837,ar:بلدية طرابلس,LY
LY-WA,4,Al Wahat,2060169,,Africa/Tripoli,28.82,21.36,Q26000,ar:شعبية الواحات,LY
LY-WD,4,Wadi al Hayaa,2060187,,Africa/Tripoli,26.4,12.76,Q48233,en:Wadi al Hayaa District,LY
LY-WS,4,Wadi al Shatii,2060188,,Africa/Tripoli,27.98,12.58,Q48232,ar:شعبية وادي الشاطئ,LY
LY-ZA,4,Zawiya,2060189,,Africa/Tripoli,32.47,12.54,Q26153,en:Zawiya District,LY
MA-01,4,Tangier-Tetouan-Al Hoceima,1592819,,Africa/Casablanca,35.15,-5.18,Q19951300,fr:Tanger-Tétouan-Al Hoceïma,MA
MA-02,4,Oriental,1719443,,Africa/Casablanca,33.52,-2.66,Q23048167,fr:Oriental (Maroc),MA
MA-03,4,Fez-Meknes,4730909,,Africa/Casablanca,33.75,-4.49,Q19951027,fr:Fès-Meknès,MA
MA-04,4,Rabat-Salé-Kenitra,4730737,,Africa/Casablanca,34.07,-6.21,Q19951239,fr:Rabat-Salé-Kénitra,MA
MA-05,4,Béni Mellal-Khénifra,4734547,,Africa/Casablanca,32.46,-6.3,Q19953016,fr:Béni Mellal-Khénifra,MA
MA-06,4,Casablanca-Settat,2424085,,Africa/Casablanca,33.0,-7.77,Q19843788,,MA
MA-07,4,Marrakech-Safi,2424086,4520569.0,Africa/Casablanca,31.7,-8.46,Q19951125,en:Marrakech-Safi,MA
MA-08,4,Drâa-Tafilalet,2424034,,Africa/Casablanca,31.2,-5.35,Q19950954,fr:Drâa-Tafilalet,MA
MA-09,4,Souss-Massa,2424036,,Africa/Casablanca,29.92,-8.34,Q20652586,fr:Souss-Massa,MA
MA-10,4,Guelmim-Oued Noun,2424040,,Africa/Casablanca,28.34,-9.95,Q19951051,ar:جهة كلميم واد نون,MA
MA-11,4,Laâyoune-Sakia El Hamra,2424260,,Africa/El_Aaiun,26.31,-12.01,Q19951088,en:Laâyoune-Boujdour-Sakia El Hamra,MA
MA-12,4,Dakhla-Oued Ed-Dahab,3406823,142955.0,Africa/El_Aaiun,22.87,-14.47,Q21235104,en:Dakhla-Oued Ed-Dahab,MA
MA-AGD,8,Agadir,2529624,421844.0,Africa/Casablanca,30.42,-9.58,Q170525,ar:أكادير,MA
MA-AOU,5,Province d'Aousserd إقليم أوسرد,3406821,,Africa/El_Aaiun,22.09,-14.74,,,MA
MA-CAS,8,Casablanca,4072985,4370000.0,Africa/Casablanca,33.57,-7.6,Q7903,ar:الدار البيضاء,MA
MA-CHE,5,Chefchaouen Province,1708828,,Africa/Casablanca,35.08,-5.01,,,MA
MA-FAH,5,Fahs-Anjra Province,2504444,,Africa/Casablanca,35.75,-5.58,,,MA
MA-FES,8,Fez,2799557,70592.0,Africa/Casablanca,34.03,-5.01,Q80985,ar:فاس,MA
MA-HOC,5,Al Hoceima Province,1708846,,Africa/Casablanca,34.95,-4.25,,,MA
MA-LAR,5,Larache Province,1708821,,Africa/Casablanca,35.17,-5.83,,,MA
MA-MDF,5,Préfecture de M'diq-Fnideq عمالة المضيق الفنيدق,3681825,,Africa/Casablanca,35.74,-5.38,,,MA
MA-OUD,5,Province d'Oued Ed-Dahab إقليم وادي الذهب,3406822,126765.0,Africa/El_Aaiun,23.57,-14.24,Q2410368,,MA
MA-OUJ,8,Oujda,2527998,551767.0,Africa/Casablanca,34.69,-1.91,Q193802,ar:وجدة,MA
MA-OUZ,5,Province d'Ouezzane إقليم وزان,3545758,,Africa/Casablanca,34.8,-5.45,Q3408330,fr:Province d'Ouezzane,MA
MA-RAB,8,Rabat,2799215,1628000.0,Africa/Casablanca,33.97,-6.84,Q3551,fr:Rabat,MA
MA-SYB,8,Marrakesh,2799538,928850.0,Africa/Casablanca,31.63,-7.99,Q101625,ar:مراكش,MA
MA-TET,5,Tetouan Province,1707958,,Africa/Casablanca,35.46,-5.43,Q1257443,fr:Province de Tétouan,MA
MA-TNG,5,Prefecture of Tangier - Assilah,1707940,,Africa/Casablanca,35.57,-5.89,,,MA
MD-AN,4,Anenii Noi District,1692078,78996.0,Europe/Chisinau,46.91,29.23,Q769224,en:Anenii Noi District,MD
MD-BA,4,Bălți Municipality,58983,102457.0,Europe/Chisinau,47.77,27.93,Q29017181,,MD
MD-BD,4,Bender Municipality,9581354,,Europe/Chisinau,46.83,29.45,Q18088065,,MD
MD-BR,4,Briceni District,59002,70029.0,Europe/Chisinau,48.3,26.98,Q753795,de:Rajon Briceni,MD
MD-BS,4,Basarabeasca District,1104136,23012.0,Europe/Chisinau,46.38,28.9,Q1980044,en:Basarabeasca District,MD
MD-CA,4,Cahul District,1699034,105324.0,Europe/Chisinau,45.85,28.29,Q2128882,en:Cahul District,MD
MD-CL,4,Calarași District,58988,64401.0,Europe/Chisinau,47.3,28.31,Q2128868,en:Călărași District,MD
MD-CM,4,Cimișlia District,1211126,49299.0,Europe/Chisinau,46.58,28.78,Q286646,en:Cimișlia District,MD
MD-CR,4,Criuleni District,1692126,70648.0,Europe/Chisinau,47.16,29.02,Q2128862,ro:Raionul Criuleni,MD
MD-CS,4,Caușeni District,65343,81185.0,Europe/Chisinau,46.65,29.32,Q2128869,de:Rajon Căușeni,MD
MD-CT,4,Cantemir District,1699022,52115.0,Europe/Chisinau,46.25,28.33,Q684183,de:Rajon Cantemir,MD
MD-CU,4,Chisinau Municipality,1691801,,Europe/Chisinau,47.02,28.87,Q17176229,,MD
MD-DO,4,Dondușeni District,59007,37856.0,Europe/Chisinau,48.24,27.67,Q1061128,en:Dondușeni District,MD
MD-DR,4,Drochia District,1693907,74443.0,Europe/Chisinau,48.04,27.86,Q865594,en:Drochia District,MD
MD-DU,4,Dubăsari District,1692123,29271.0,Europe/Chisinau,47.26,29.15,Q878278,,MD
MD-ED,4,Edineț District,59000,71849.0,Europe/Chisinau,48.13,27.28,Q878290,en:Edineț District,MD
MD-FA,4,Fălești District,58984,78258.0,Europe/Chisinau,47.57,27.72,Q878375,en:Fălești District,MD
MD-FL,4,Florești District,1693560,76457.0,Europe/Chisinau,47.89,28.36,Q865726,en:Florești District,MD
MD-GA,4,Gagauzia,1699032,134535.0,Europe/Chisinau,46.08,28.65,Q164819,en:Gagauzia,MD
MD-GL,4,Glodeni District,1693874,51306.0,Europe/Chisinau,47.74,27.51,Q860716,ro:Raionul Glodeni,MD
MD-HI,4,Hîncești District,58991,103784.0,Europe/Chisinau,46.84,28.41,Q878297,ro:Raionul Hîncești,MD
MD-IA,4,Ialoveni District,1691800,93154.0,Europe/Chisinau,46.85,28.82,Q2128964,ro:Raionul Ialoveni,MD
MD-LE,4,Leova District,1699023,44702.0,Europe/Chisinau,46.52,28.41,Q1826662,de:Rajon Leova,MD
MD-NI,4,Nisporeni District,58990,53154.0,Europe/Chisinau,47.09,28.13,Q878266,ro:Raionul Nisporeni,MD
MD-OC,4,Ocnița District,59005,47425.0,Europe/Chisinau,48.37,27.53,Q266444,ro:Raionul Ocnița,MD
MD-OR,4,Orhei District,1692172,101502.0,Europe/Chisinau,47.42,28.8,Q2112462,de:Rajon Orhei,MD
MD-RE,4,Rezina District,1435790,42486.0,Europe/Chisinau,47.69,28.85,Q878317,en:Rezina District,MD
MD-RI,4,Rîșcani District,1693908,59226.0,Europe/Chisinau,47.92,27.49,Q611656,en:Rîșcani District,MD
MD-SD,4,Șoldănești District,1693561,36743.0,Europe/Chisinau,47.83,28.68,Q865639,en:Șoldănești District,MD
MD-SI,4,Sîngerei District,58996,79814.0,Europe/Chisinau,47.66,28.12,Q1796621,en:Sîngerei District,MD
MD-SN,4,Administrative-Territorial Units from the Left Bank of the Dniester,2607033,,Europe/Chisinau,47.34,29.33,Q648767,en:Transnistria autonomous territorial unit,MD
MD-SO,4,Soroca District,1693523,77656.0,Europe/Chisinau,48.14,28.19,Q2129022,en:Soroca District,MD
MD-ST,4,Strășeni District,85827,82675.0,Europe/Chisinau,47.16,28.54,Q878308,en:Strășeni District,MD
MD-SV,4,Ștefan Vodă District,65344,62072.0,Europe/Chisinau,46.5,29.72,Q2129061,ro:Raionul Ștefan Vodă,MD
MD-TA,4,Taraclia District,1699033,37357.0,Europe/Chisinau,45.96,28.68,Q865884,en:Taraclia District,MD
MD-TE,4,Telenești District,58993,61144.0,Europe/Chisinau,47.55,28.44,Q2129025,en:Telenești District,MD
MD-UN,4,Ungheni District,58985,101064.0,Europe/Chisinau,47.31,27.91,Q854443,ro:Raionul Ungheni,MD
ME-01,6,Andrijevica Municipality,2319358,4790.0,Europe/Podgorica,42.72,19.75,Q2384773,,ME
ME-02,6,Bar Municipality,2319526,43693.0,Europe/Podgorica,42.14,19.14,Q2604068,,ME
ME-03,6,Berane Municipality,2319359,27256.0,Europe/Podgorica,42.83,19.86,Q4853794,,ME
ME-04,6,Bijelo Polje Municipality,2319527,43468.0,Europe/Podgorica,43.06,19.72,Q4086488,,ME
ME-05,6,Budva Municipality,2319528,20982.0,Europe/Podgorica,42.27,18.9,Q3739214,,ME
ME-06,6,Old Royal Capital Cetinje,2319529,,Europe/Podgorica,42.47,18.91,Q3305075,,ME
ME-07,6,Danilovgrad Municipality,2319530,18307.0,Europe/Podgorica,42.59,19.12,Q3741507,,ME
ME-08,6,Herceg Novi Municipality,2187901,30690.0,Europe/Podgorica,42.49,18.55,Q3317366,en:Herceg Novi Municipality,ME
ME-09,6,Kolašin Municipality,2319531,7553.0,Europe/Podgorica,42.8,19.42,Q3303233,,ME
ME-10,6,Kotor Municipality,2319532,22651.0,Europe/Podgorica,42.47,18.7,Q4856305,,ME
ME-11,6,Mojkovac Municipality,2319533,7938.0,Europe/Podgorica,42.98,19.47,Q3299782,,ME
ME-12,6,Nikšić Municipality,2319534,,Europe/Podgorica,42.82,18.79,Q4865016,,ME
ME-13,6,Plav Municipality,2317882,8628.0,Europe/Podgorica,42.62,19.97,Q4859821,,ME
ME-14,6,Pljevlja Municipality,2319535,28124.0,Europe/Podgorica,43.32,19.25,Q3299950,,ME
ME-15,6,Plužine Municipality,2319536,2777.0,Europe/Podgorica,43.15,18.85,Q4864476,,ME
ME-16,6,Podgorica Capital City,2319360,197589.0,Europe/Podgorica,42.51,19.35,Q3305250,,ME
ME-17,6,Rožaje Municipality,2317936,23179.0,Europe/Podgorica,42.86,20.18,Q3296677,,ME
ME-18,6,Šavnik Municipality,2319539,1794.0,Europe/Podgorica,42.98,19.13,Q13365880,,ME
ME-19,6,Tivat Municipality,2319537,14774.0,Europe/Podgorica,42.41,18.69,Q3738564,,ME
ME-20,6,Ulcinj Municipality,2319538,20106.0,Europe/Podgorica,41.97,19.29,Q3305169,,ME
ME-21,6,Žabljak Municipality,2319540,3212.0,Europe/Podgorica,43.12,19.17,Q3304454,,ME
ME-22,6,Gusinje Municipality,7460668,3984.0,Europe/Podgorica,42.54,19.83,Q16085370,,ME
ME-23,6,Petnjica Municipality,7463938,5215.0,Europe/Podgorica,42.94,20.0,Q15630696,,ME
MG-A,3,Toamasina Province,3203753,2855600.0,Indian/Antananarivo,-17.83,48.75,Q639418,en:Toamasina Province,MG
MG-D,3,Antsiranana Province,3247585,1188425.0,Indian/Antananarivo,-13.88,49.42,Q656073,en:Antsiranana Province,MG
MG-F,3,Province de Fianarantsoa,3203751,,Indian/Antananarivo,-21.86,46.86,Q841197,en:Fianarantsoa Province,MG
MG-M,3,Province de Mahajanga,3203752,,Indian/Antananarivo,-16.54,46.68,Q669259,en:Mahajanga Province,MG
MG-T,3,Province d’Antananarivo,3203754,,Indian/Antananarivo,-18.93,46.81,Q489821,en:Antananarivo Province,MG
MG-U,3,Province de Toliara,3203749,2229550.0,Indian/Antananarivo,-22.6,45.02,Q162020,en:Toliara Province,MG
MK-101,7,Municipality of Veles,2575609,,Europe/Skopje,41.76,21.75,Q2088561,mk:Општина Велес,MK
MK-102,7,Municipality of Gradsko,2575972,,Europe/Skopje,41.6,21.91,Q1992701,mk:Општина Градско,MK
MK-103,7,Municipality of Demir Kapija,2577810,,Europe/Skopje,41.39,22.24,Q2370973,mk:Општина Демир Капија,MK
MK-104,7,Minicipality of Kavadarci,2577610,,Europe/Skopje,41.29,22.02,Q1155055,mk:Општина Кавадарци,MK
MK-105,7,Municipality of Lozovo,2572593,,Europe/Skopje,41.76,21.92,Q1996470,mk:Општина Лозово,MK
MK-106,7,Municipality of Negotino,2577657,19212.0,Europe/Skopje,41.52,22.13,Q3246545,mk:Општина Неготино,MK
MK-107,7,Municipality of Rosoman,2577488,,Europe/Skopje,41.5,21.91,Q2088585,mk:Општина Росоман,MK
MK-108,7,Municipality of Sveti Nikole,2572599,,Europe/Skopje,41.9,21.97,Q2308277,mk:Општина Свети Николе,MK
MK-109,7,Municipality of Chashka,2576148,,Europe/Skopje,41.6,21.59,Q1994547,mk:Општина Чашка,MK
MK-201,7,Municipality of Berovo,2583831,,Europe/Skopje,41.66,22.81,Q793727,mk:Општина Берово,MK
MK-202,7,Municipality of Vinica,2583460,,Europe/Skopje,41.86,22.59,Q2479526,mk:Општина Виница,MK
MK-203,7,Municipality of Delchevo,2583474,17505.0,Europe/Skopje,41.94,22.77,Q1323322,mk:Општина Делчево,MK
MK-204,7,Municipality of Zrnovci,2581655,,Europe/Skopje,41.84,22.43,Q950881,mk:Општина Зрновци,MK
MK-205,7,Municipality of Karbinci,2580986,,Europe/Skopje,41.79,22.3,Q1346554,mk:Општина Карбинци,MK
MK-206,7,Municipality of Kochani,2454874,,Europe/Skopje,41.99,22.41,Q1819289,mk:Општина Кочани,MK
MK-207,7,Municipality of Makedonska Kamenica,2583425,,Europe/Skopje,42.06,22.56,Q2041219,mk:Општина Македонска Каменица,MK
MK-208,7,Municipality of Pehchevo,2583788,,Europe/Skopje,41.78,22.91,Q426114,mk:Општина Пехчево,MK
MK-209,7,Municipality of Probishtip,2582634,,Europe/Skopje,41.98,22.19,Q2270414,mk:Општина Пробиштип,MK
MK-210,7,Municipality of Cheshinovo-Obleshevo,2581719,,Europe/Skopje,41.88,22.3,Q281898,mk:Општина Чешиново-Облешево,MK
MK-211,7,Municipality of Shtip,2580154,,Europe/Skopje,41.7,22.18,Q2423082,mk:Општина Штип,MK
MK-301,7,Municipality of Vevchani,2603187,2433.0,Europe/Skopje,41.24,20.58,Q2029825,mk:Општина Вевчани,MK
MK-303,7,Municipality of Debar,2605591,,Europe/Skopje,41.51,20.58,Q1344996,mk:Општина Дебар,MK
MK-304,7,Municipality of Debarca,2603059,,Europe/Skopje,41.32,20.83,Q1323340,mk:Општина Дебарца,MK
MK-307,7,Municipality of Kichevo,2606600,,Europe/Skopje,41.51,20.95,Q2018957,mk:Општина Кичево,MK
MK-308,7,Municipality of Makedonski Brod,2608091,,Europe/Skopje,41.65,21.21,Q2364199,mk:Општина Македонски Брод,MK
MK-310,7,Municipality of Ohrid,2601514,55749.0,Europe/Skopje,41.12,20.86,Q1125333,mk:Општина Охрид,MK
MK-311,7,Municipality of Plasnica,2608063,,Europe/Skopje,41.45,21.11,Q2018921,mk:Општина Пласница,MK
MK-312,7,Municipality of Struga,2603188,,Europe/Skopje,41.28,20.63,Q749618,mk:Општина Струга,MK
MK-313,7,Municipality of Centar Zhupa,2605589,,Europe/Skopje,41.47,20.59,Q1779085,mk:Општина Центар Жупа,MK
MK-401,7,Municipality of Bogdanci,2591418,,Europe/Skopje,41.19,22.59,Q1992752,mk:Општина Богданци,MK
MK-402,7,Municipality of Bosilovo,2589323,,Europe/Skopje,41.48,22.78,Q1779775,mk:Општина Босилово,MK
MK-403,7,Municipality of Valandovo,2590953,,Europe/Skopje,41.35,22.52,Q2018965,mk:Општина Валандово,MK
MK-404,7,Municipality of Vasilevo,2589047,,Europe/Skopje,41.55,22.64,Q2018980,mk:Општина Василево,MK
MK-405,7,Municipality of Gevgelija,2591417,,Europe/Skopje,41.23,22.39,Q2018974,mk:Општина Гевгелија,MK
MK-406,7,Municipality of Dojran,2591259,,Europe/Skopje,41.24,22.68,Q1996413,mk:Општина Дојран,MK
MK-407,7,Municipality of Konche,2589262,,Europe/Skopje,41.53,22.39,Q1992728,mk:Општина Конче,MK
MK-408,7,Municipality of Novo Selo,2589373,,Europe/Skopje,41.42,22.89,Q1946579,mk:Општина Ново Село,MK
MK-409,7,Municipality of Radovish,2588938,,Europe/Skopje,41.66,22.5,Q2738284,mk:Општина Радовиш,MK
MK-410,7,Municipality of Strumica,2591087,,Europe/Skopje,41.4,22.63,Q2308287,mk:Општина Струмица,MK
MK-501,7,Municipality of Bitola,2598354,,Europe/Skopje,41.03,21.29,Q159380,mk:Општина Битола,MK
MK-502,7,Municipality of Demir Hisar,2598353,,Europe/Skopje,41.27,21.14,Q856278,mk:Општина Демир Хисар,MK
MK-503,7,Municipality of Dolneni,2592899,13568.0,Europe/Skopje,41.47,21.42,Q1992691,mk:Општина Долнени,MK
MK-504,7,Municipality of Krivogashtani,2596009,,Europe/Skopje,41.32,21.36,Q2018930,mk:Општина Кривогаштани,MK
MK-505,7,Municipality of Krushevo,2596098,,Europe/Skopje,41.37,21.25,Q2476159,mk:Општина Крушево,MK
MK-506,7,Municipality of Mogila,2596099,6710.0,Europe/Skopje,41.17,21.43,Q1839369,mk:Општина Могила,MK
MK-507,7,Municipality of Novaci,2598190,,Europe/Skopje,41.02,21.65,Q2088022,mk:Општина Новаци,MK
MK-508,7,Municipality of Prilep,2593112,76768.0,Europe/Skopje,41.28,21.67,Q6312454,mk:Општина Прилеп,MK
MK-509,7,Municipality of Resen,2598355,,Europe/Skopje,41.03,21.03,Q740591,mk:Општина Ресен,MK
MK-601,7,Municipality of Bogovinje,2615507,,Europe/Skopje,41.95,20.87,Q9035785,mk:Општина Боговиње,MK
MK-602,7,Municipality of Brvenica,2615505,15855.0,Europe/Skopje,41.88,21.04,Q1057563,mk:Општина Брвеница,MK
MK-603,7,Municipality of Vrapchishte,2615539,,Europe/Skopje,41.87,20.84,Q1996740,mk:Општина Врапчиште,MK
MK-604,7,Municipality of Gostivar,2615530,,Europe/Skopje,41.78,20.85,Q521112,mk:Општина Гостивар,MK
MK-605,7,Municipality of Zhelino,2615107,,Europe/Skopje,41.93,21.13,Q1996410,mk:Општина Желино,MK
MK-606,7,Municipality of Jegunovce,2608570,,Europe/Skopje,42.1,21.13,Q431908,mk:Општина Јегуновце,MK
MK-607,7,Municipality of Mavrovo and Rostusha,2615675,,Europe/Skopje,41.66,20.69,Q1323332,mk:Општина Маврово и Ростуша,MK
MK-608,7,Municiplaity of Tearce,2615128,,Europe/Skopje,42.1,21.04,Q2282274,mk:Општина Теарце,MK
MK-609,7,Municipality of Tetovo,2615182,86500.0,Europe/Skopje,42.04,20.9,Q3245456,mk:Општина Тетово,MK
MK-701,7,Municipality of Kratovo,2587448,,Europe/Skopje,42.09,22.13,Q1992716,mk:Општина Кратово,MK
MK-702,7,Municipality of Kriva Palanka,2587615,,Europe/Skopje,42.23,22.32,Q1422453,mk:Општина Крива Паланка,MK
MK-703,7,Municipality of Kumanovo,2585982,105484.0,Europe/Skopje,42.09,21.79,Q2352376,mk:Општина Куманово,MK
MK-704,7,Municipality of Lipkovo,2585376,,Europe/Skopje,42.18,21.58,Q2041236,mk:Општина Липково,MK
MK-705,7,Municipality of Rankovce,2587610,,Europe/Skopje,42.21,22.14,Q1475001,mk:Општина Ранковце,MK
MK-706,7,Municipality of Staro Nagorichane,2586114,,Europe/Skopje,42.23,21.91,Q2128903,mk:Општина Старо Нагоричане,MK
MK-802,7,Municipality of Arachinovo,2460855,11597.0,Europe/Skopje,42.04,21.59,Q597345,mk:Општина Арачиново,MK
MK-806,7,Municipality of Zelenikovo,2460678,,Europe/Skopje,41.83,21.57,Q9050283,mk:Општина Зелениково,MK
MK-807,7,Municipality of Ilinden,2460762,15894.0,Europe/Skopje,42.0,21.63,Q657754,mk:Општина Илинден,MK
MK-810,7,Municipality of Petrovec,2460743,,Europe/Skopje,41.92,21.7,Q1018191,mk:Општина Петровец,MK
MK-812,7,Municipality of Sopishte,2460481,,Europe/Skopje,41.87,21.33,Q2282240,mk:Општина Сопиште,MK
MK-813,7,Municipality of Studenichani,2460539,,Europe/Skopje,41.84,21.44,Q2088034,mk:Општина Студеничани,MK
MK-816,7,Municipality of Chucher Sandevo,2460854,,Europe/Skopje,42.16,21.41,Q629720,mk:Општина Чучер-Сандево,MK
MK-85,6,City of Skopje,2439740,,Europe/Skopje,42.02,21.37,Q2575820,,MK
ML-1,4,Kayes,2096896,,Africa/Bamako,13.88,-10.23,Q332113,fr:Région de Kayes,ML
ML-2,4,Koulikoro,2096898,,Africa/Bamako,13.63,-7.64,Q287789,fr:Région de Koulikoro,ML
ML-3,4,Sikasso,2096900,,Africa/Bamako,11.43,-6.55,Q461298,fr:Région de Sikasso,ML
ML-4,4,Ségou,2096901,,Africa/Bamako,13.81,-5.69,Q656845,fr:Région de Ségou,ML
ML-5,4,Mopti,2096899,,Africa/Bamako,14.71,-3.52,Q214155,fr:Région de Mopti,ML
ML-6,4,Timbuktu,2096902,681691.0,Africa/Bamako,20.05,-3.58,Q339462,fr:Région de Tombouctou,ML
ML-7,4,Gao,2096895,544120.0,Africa/Bamako,16.89,0.12,Q332392,fr:Région de Gao,ML
ML-8,4,Kidal,2096897,,Africa/Bamako,19.49,1.14,Q338988,fr:Région de Kidal,ML
ML-9,4,Ménaka,3079153,,Africa/Bamako,16.71,2.79,,fr:Région_de_Ménaka,ML
ML-BKO,4,Bamako,2105525,2009109.0,Africa/Bamako,12.61,-7.98,Q3703,fr:Bamako,ML
